Location,Date,Hour,Temperature,Condition,Pressure,Humidity,Luminosity,Rain,Place,Clothes
Cluj-Napoca,2022-07-19,17:00,27.3,Sunny,1018.0,23,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-19,18:00,27.3,Sunny,1018.0,24,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-19,19:00,24.4,Sunny,1019.0,30,6.0,0,gym,"Athletic shorts, sport bra, sneakers"
Cluj-Napoca,2022-07-19,20:00,22.8,Sunny,1019.0,37,6.0,0,gym,"Athletic shorts, sport bra, sneakers"
Cluj-Napoca,2022-07-19,21:00,20.5,Sunny,1020.0,44,6.0,0,gym,"Athletic shorts, sport bra, sneakers"
Cluj-Napoca,2022-07-19,22:00,20.3,Clear,1020.0,45,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-19,23:00,19.5,Clear,1020.0,45,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-20,00:00,18.6,Clear,1021.0,46,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-20,01:00,18.1,Clear,1021.0,48,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-20,02:00,16.7,Clear,1020.0,50,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-20,03:00,16.7,Clear,1020.0,52,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-20,04:00,16.9,Clear,1020.0,52,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-20,05:00,17.0,Clear,1020.0,53,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-20,06:00,17.2,Sunny,1021.0,54,5.0,0,home,Pijamas
Cluj-Napoca,2022-07-20,07:00,20.0,Sunny,1020.0,47,6.0,0,home,Pijamas
Cluj-Napoca,2022-07-20,08:00,22.9,Sunny,1020.0,40,6.0,0,home,Pijamas
Cluj-Napoca,2022-07-20,09:00,24.6,Sunny,1020.0,33,6.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-20,10:00,26.6,Sunny,1020.0,30,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-20,11:00,28.5,Sunny,1019.0,26,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-20,12:00,30.3,Sunny,1019.0,23,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-20,13:00,31.1,Sunny,1018.0,21,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-20,14:00,31.4,Sunny,1017.0,20,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-20,15:00,31.8,Sunny,1017.0,18,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-20,16:00,31.5,Sunny,1016.0,19,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-20,17:00,31.2,Sunny,1016.0,20,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-20,18:00,30.8,Sunny,1016.0,21,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-20,19:00,28.7,Sunny,1016.0,26,7.0,0,gym,"Athletic shorts, sport bra, sneakers"
Cluj-Napoca,2022-07-20,20:00,26.6,Sunny,1016.0,32,7.0,0,gym,"Athletic shorts, sport bra, sneakers"
Cluj-Napoca,2022-07-20,21:00,23.4,Sunny,1016.0,37,6.0,0,gym,"Athletic shorts, sport bra, sneakers"
Cluj-Napoca,2022-07-20,22:00,21.8,Clear,1017.0,39,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-20,23:00,20.3,Clear,1017.0,41,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-21,00:00,18.7,Clear,1018.0,43,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-21,01:00,18.6,Clear,1018.0,45,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-21,02:00,18.4,Clear,1018.0,46,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-21,03:00,18.3,Clear,1018.0,47,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-21,04:00,18.5,Clear,1018.0,49,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-21,05:00,17.2,Clear,1018.0,51,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-21,06:00,17.6,Sunny,1018.0,53,5.0,0,home,Pijamas
Cluj-Napoca,2022-07-21,07:00,21.3,Sunny,1017.0,47,6.0,0,home,Pijamas
Cluj-Napoca,2022-07-21,08:00,23.7,Sunny,1017.0,42,6.0,0,home,Pijamas
Cluj-Napoca,2022-07-21,09:00,26.2,Sunny,1017.0,36,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-21,10:00,27.2,Sunny,1017.0,32,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-21,11:00,29.0,Sunny,1016.0,27,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-21,12:00,30.6,Sunny,1016.0,23,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-21,13:00,31.2,Sunny,1015.0,20,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-21,14:00,31.7,Sunny,1015.0,17,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-21,15:00,32.1,Sunny,1014.0,15,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-21,16:00,31.7,Sunny,1014.0,15,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-21,17:00,31.2,Sunny,1014.0,16,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-21,18:00,30.5,Sunny,1014.0,16,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-21,19:00,28.2,Sunny,1015.0,19,7.0,0,gym,"Athletic shorts, sport bra, sneakers"
Cluj-Napoca,2022-07-21,20:00,24.5,Sunny,1016.0,22,6.0,0,gym,"Athletic shorts, sport bra, sneakers"
Cluj-Napoca,2022-07-21,21:00,22.5,Sunny,1016.0,25,6.0,0,gym,"Athletic shorts, sport bra, sneakers"
Cluj-Napoca,2022-07-21,22:00,20.9,Clear,1017.0,27,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-21,23:00,18.7,Clear,1017.0,30,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-22,00:00,18.7,Clear,1018.0,32,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-22,01:00,18.8,Clear,1018.0,35,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-22,02:00,18.4,Clear,1018.0,38,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-22,03:00,17.7,Clear,1018.0,40,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-22,04:00,17.4,Clear,1018.0,41,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-22,05:00,16.7,Clear,1018.0,42,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-22,06:00,17.2,Sunny,1018.0,43,5.0,0,home,Pijamas
Cluj-Napoca,2022-07-22,07:00,20.2,Sunny,1018.0,37,6.0,0,home,Pijamas
Cluj-Napoca,2022-07-22,08:00,23.3,Sunny,1018.0,31,6.0,0,home,Pijamas
Cluj-Napoca,2022-07-22,09:00,26.3,Sunny,1017.0,26,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-22,10:00,27.8,Sunny,1017.0,24,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-22,11:00,30.0,Sunny,1017.0,22,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-22,12:00,32.2,Sunny,1017.0,20,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-22,13:00,33.2,Sunny,1016.0,18,8.0,0,office
Cluj-Napoca,2022-07-22,14:00,34.1,Sunny,1015.0,17,8.0,0,office
Cluj-Napoca,2022-07-22,15:00,34.8,Sunny,1015.0,15,8.0,0,office
Cluj-Napoca,2022-07-22,16:00,34.2,Sunny,1015.0,16,8.0,0,office
Cluj-Napoca,2022-07-22,17:00,33.5,Sunny,1015.0,17,8.0,0,office
Cluj-Napoca,2022-07-22,18:00,33.5,Sunny,1015.0,18,8.0,0,office
Cluj-Napoca,2022-07-22,19:00,30.5,Sunny,1015.0,23,8.0,0,gym,"Athletic shorts, sport bra, sneakers"
Cluj-Napoca,2022-07-22,20:00,27.4,Sunny,1016.0,27,7.0,0,gym,"Athletic shorts, sport bra, sneakers"
Cluj-Napoca,2022-07-22,21:00,24.4,Sunny,1016.0,32,6.0,0,gym,"Athletic shorts, sport bra, sneakers"
Cluj-Napoca,2022-07-22,22:00,23.5,Clear,1016.0,33,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-22,23:00,22.6,Clear,1017.0,34,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-23,00:00,21.7,Clear,1017.0,35,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-23,01:00,21.2,Clear,1017.0,36,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-23,02:00,20.6,Clear,1017.0,38,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-23,03:00,20.1,Clear,1017.0,39,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-23,04:00,20.4,Clear,1017.0,41,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-23,05:00,19.6,Clear,1017.0,42,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-23,06:00,19.6,Sunny,1017.0,44,5.0,0,home,Pijamas
Cluj-Napoca,2022-07-23,07:00,22.6,Sunny,1017.0,38,6.0,0,home,Pijamas
Cluj-Napoca,2022-07-23,08:00,26.6,Sunny,1017.0,33,7.0,0,home,Pijamas
Cluj-Napoca,2022-07-23,09:00,29.5,Sunny,1016.0,28,7.0,0,home,Pijamas
Cluj-Napoca,2022-07-23,10:00,31.2,Sunny,1016.0,25,8.0,0,beach,"Swimsuit, summer dress, sandals, hat"
Cluj-Napoca,2022-07-23,11:00,33.5,Sunny,1016.0,22,8.0,0,beach
Cluj-Napoca,2022-07-23,12:00,35.6,Sunny,1015.0,19,9.0,0,beach
Cluj-Napoca,2022-07-23,13:00,35.7,Sunny,1014.0,18,9.0,0,beach
Cluj-Napoca,2022-07-23,14:00,35.7,Sunny,1014.0,17,9.0,0,beach
Cluj-Napoca,2022-07-23,15:00,35.7,Sunny,1013.0,16,9.0,0,beach
Cluj-Napoca,2022-07-23,16:00,35.2,Sunny,1013.0,16,9.0,0,beach
Cluj-Napoca,2022-07-23,17:00,34.5,Sunny,1013.0,17,8.0,0,beach
Cluj-Napoca,2022-07-23,18:00,34.2,Sunny,1013.0,17,8.0,0,beach
Cluj-Napoca,2022-07-23,19:00,30.8,Sunny,1013.0,22,8.0,0,home,Pijamas
Cluj-Napoca,2022-07-23,20:00,27.5,Sunny,1014.0,27,7.0,0,home,Pijamas
Cluj-Napoca,2022-07-23,21:00,25.6,Sunny,1014.0,32,7.0,0,home,Pijamas
Cluj-Napoca,2022-07-23,22:00,23.2,Clear,1014.0,33,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-23,23:00,22.3,Clear,1014.0,34,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-24,00:00,21.4,Clear,1015.0,35,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-24,01:00,21.4,Clear,1014.0,35,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-24,02:00,21.3,Clear,1014.0,35,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-24,03:00,21.3,Clear,1014.0,35,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-24,04:00,21.3,Clear,1014.0,36,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-24,05:00,21.2,Clear,1014.0,37,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-24,06:00,21.2,Sunny,1014.0,38,6.0,0,home,Pijamas
Cluj-Napoca,2022-07-24,07:00,23.6,Sunny,1014.0,36,6.0,0,home,Pijamas
Cluj-Napoca,2022-07-24,08:00,26.0,Sunny,1014.0,33,7.0,0,home,Pijamas
Cluj-Napoca,2022-07-24,09:00,27.3,Sunny,1015.0,31,7.0,0,home,Pijamas
Cluj-Napoca,2022-07-24,10:00,28.5,Sunny,1014.0,31,7.0,0,beach,"Swimsuit, summer dress, sandals, hat"
Cluj-Napoca,2022-07-24,11:00,29.6,Sunny,1014.0,31,7.0,0,beach,"Swimsuit, summer dress, sandals, hat"
Cluj-Napoca,2022-07-24,12:00,30.7,Sunny,1014.0,32,8.0,0,beach,"Swimsuit, summer dress, sandals, hat"
Cluj-Napoca,2022-07-24,13:00,30.8,Partly cloudy,1014.0,34,8.0,0,beach,"Swimsuit, summer dress, sandals, hat"
Cluj-Napoca,2022-07-24,14:00,29.0,Patchy rain possible,1014.0,37,6.0,1,beach,"Swimsuit, summer dress, sandals, hat"
Cluj-Napoca,2022-07-24,15:00,27.3,Patchy rain possible,1014.0,39,6.0,1,beach,"Swimsuit, summer dress, sandals, hat"
Cluj-Napoca,2022-07-24,16:00,27.1,Partly cloudy,1014.0,38,7.0,0,beach,"Swimsuit, summer dress, sandals, hat"
Cluj-Napoca,2022-07-24,17:00,26.9,Partly cloudy,1014.0,37,7.0,0,beach,"Swimsuit, summer dress, sandals, hat"
Cluj-Napoca,2022-07-24,18:00,26.7,Partly cloudy,1014.0,35,7.0,0,beach,"Swimsuit, summer dress, sandals, hat"
Cluj-Napoca,2022-07-24,19:00,24.7,Partly cloudy,1015.0,40,6.0,0,restaurant,"Jumpsuit, heels shoes"
Cluj-Napoca,2022-07-24,20:00,24.0,Sunny,1016.0,45,6.0,0,restaurant,"Jumpsuit, heels shoes"
Cluj-Napoca,2022-07-24,21:00,22.3,Sunny,1016.0,50,6.0,0,restaurant,"Jumpsuit, heels shoes"
Cluj-Napoca,2022-07-24,22:00,20.9,Clear,1017.0,55,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-24,23:00,19.7,Clear,1017.0,61,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-25,00:00,18.4,Clear,1018.0,67,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-25,01:00,17.9,Clear,1018.0,68,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-25,02:00,17.4,Clear,1018.0,69,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-25,03:00,16.9,Clear,1018.0,70,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-25,04:00,15.8,Clear,1017.0,67,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-25,05:00,16.2,Clear,1017.0,64,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-25,06:00,16.5,Sunny,1017.0,61,5.0,0,home,Pijamas
Cluj-Napoca,2022-07-25,07:00,19.1,Sunny,1017.0,56,5.0,0,home,Pijamas
Cluj-Napoca,2022-07-25,08:00,21.8,Sunny,1017.0,50,6.0,0,home,Pijamas
Cluj-Napoca,2022-07-25,09:00,24.4,Sunny,1016.0,45,6.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-25,10:00,25.5,Sunny,1016.0,38,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-25,11:00,27.5,Sunny,1015.0,31,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-25,12:00,29.5,Sunny,1015.0,25,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-25,13:00,30.1,Sunny,1014.0,22,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-25,14:00,30.7,Sunny,1013.0,20,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-25,15:00,31.1,Sunny,1013.0,17,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-25,16:00,30.7,Sunny,1012.0,17,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-25,17:00,30.2,Sunny,1012.0,18,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-25,18:00,29.5,Sunny,1011.0,18,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-25,19:00,27.2,Sunny,1012.0,22,7.0,0,gym,"Athletic shorts, sport bra, sneakers"
Cluj-Napoca,2022-07-25,20:00,23.6,Sunny,1012.0,26,6.0,0,gym,"Athletic shorts, sport bra, sneakers"
Cluj-Napoca,2022-07-25,21:00,22.0,Sunny,1013.0,30,6.0,0,gym,"Athletic shorts, sport bra, sneakers"
Cluj-Napoca,2022-07-25,22:00,20.6,Clear,1013.0,31,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-25,23:00,18.6,Clear,1013.0,32,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-26,00:00,17.8,Clear,1013.0,33,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-26,01:00,17.8,Clear,1013.0,34,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-26,02:00,17.7,Clear,1012.0,35,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-26,03:00,17.7,Clear,1012.0,36,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-26,04:00,17.9,Clear,1012.0,36,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-26,05:00,18.0,Clear,1012.0,37,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-26,06:00,18.2,Sunny,1012.0,38,5.0,0,home,Pijamas
Cluj-Napoca,2022-07-26,07:00,19.9,Sunny,1011.0,33,5.0,0,home,Pijamas
Cluj-Napoca,2022-07-26,08:00,24.3,Sunny,1011.0,28,6.0,0,home,Pijamas
Cluj-Napoca,2022-07-26,09:00,25.8,Sunny,1011.0,23,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-26,10:00,28.1,Sunny,1010.0,21,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-26,11:00,30.3,Sunny,1010.0,19,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-26,12:00,32.3,Sunny,1010.0,17,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-26,13:00,33.0,Sunny,1009.0,16,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-26,14:00,33.6,Sunny,1008.0,16,8.0,0,office
Cluj-Napoca,2022-07-26,15:00,34.2,Sunny,1007.0,15,8.0,0,office
Cluj-Napoca,2022-07-26,16:00,33.9,Sunny,1007.0,15,8.0,0,office
Cluj-Napoca,2022-07-26,17:00,33.5,Sunny,1007.0,15,8.0,0,office
Cluj-Napoca,2022-07-26,18:00,32.9,Sunny,1006.0,16,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-26,19:00,30.8,Sunny,1007.0,20,8.0,0,gym,"Athletic shorts, sport bra, sneakers"
Cluj-Napoca,2022-07-26,20:00,28.6,Sunny,1008.0,25,7.0,0,gym,"Athletic shorts, sport bra, sneakers"
Cluj-Napoca,2022-07-26,21:00,25.3,Sunny,1009.0,30,7.0,0,gym,"Athletic shorts, sport bra, sneakers"
Cluj-Napoca,2022-07-26,22:00,23.5,Clear,1009.0,41,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-26,23:00,22.9,Clear,1009.0,52,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-27,00:00,21.6,Clear,1010.0,63,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-27,01:00,20.4,Clear,1010.0,62,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-27,02:00,20.8,Clear,1010.0,61,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-27,03:00,21.2,Clear,1010.0,60,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-27,04:00,20.5,Clear,1010.0,64,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-27,05:00,19.9,Clear,1011.0,69,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-27,06:00,19.2,Sunny,1011.0,73,5.0,0,home,Pijamas
Cluj-Napoca,2022-07-27,07:00,21.4,Sunny,1011.0,65,6.0,0,home,Pijamas
Cluj-Napoca,2022-07-27,08:00,22.2,Sunny,1011.0,56,6.0,0,home,Pijamas
Cluj-Napoca,2022-07-27,09:00,23.8,Sunny,1011.0,48,6.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-27,10:00,25.7,Sunny,1011.0,42,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-27,11:00,27.6,Sunny,1011.0,36,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-27,12:00,29.7,Sunny,1010.0,30,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-27,13:00,29.4,Patchy rain possible,1010.0,31,6.0,1,office,"Skirt, blouse, elegant shoes"
Cluj-Napoca,2022-07-27,14:00,29.0,Sunny,1010.0,31,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-27,15:00,28.5,Sunny,1010.0,32,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-27,16:00,28.5,Sunny,1009.0,30,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-27,17:00,28.4,Partly cloudy,1009.0,28,7.0,0,office,"Dress, heels shoes"
Cluj-Napoca,2022-07-27,18:00,28.1,Partly cloudy,1009.0,26,7.0,0,office,"Dress, heels shoes"
Cluj-Napoca,2022-07-27,19:00,26.8,Partly cloudy,1009.0,36,7.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-07-27,20:00,23.3,Cloudy,1010.0,46,5.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-07-27,21:00,21.3,Cloudy,1011.0,55,5.0,0,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-07-27,22:00,20.5,Partly cloudy,1012.0,55,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-27,23:00,19.7,Partly cloudy,1013.0,54,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-28,00:00,18.0,Clear,1013.0,53,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-28,01:00,17.8,Clear,1014.0,57,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-28,02:00,17.6,Clear,1014.0,61,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-28,03:00,17.4,Clear,1014.0,65,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-28,04:00,17.8,Clear,1014.0,65,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-28,05:00,18.2,Clear,1014.0,65,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-28,06:00,18.6,Clear,1015.0,66,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-28,07:00,20.4,Sunny,1015.0,60,6.0,0,home,Pijamas
Cluj-Napoca,2022-07-28,08:00,22.2,Sunny,1015.0,55,6.0,0,home,Pijamas
Cluj-Napoca,2022-07-28,09:00,24.0,Sunny,1015.0,49,6.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-28,10:00,26.4,Sunny,1015.0,46,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-28,11:00,27.4,Sunny,1015.0,43,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-28,12:00,29.2,Sunny,1015.0,40,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-28,13:00,29.6,Sunny,1014.0,36,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-28,14:00,30.6,Sunny,1014.0,33,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-28,15:00,30.3,Partly cloudy,1013.0,30,8.0,0,office,"Dress, heels shoes"
Cluj-Napoca,2022-07-28,16:00,30.1,Sunny,1013.0,30,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-28,17:00,29.9,Sunny,1013.0,30,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-28,18:00,28.6,Sunny,1012.0,29,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-28,19:00,27.0,Sunny,1013.0,38,7.0,0,gym,"Athletic shorts, sport bra, sneakers"
Cluj-Napoca,2022-07-28,20:00,24.2,Sunny,1014.0,46,6.0,0,gym,"Athletic shorts, sport bra, sneakers"
Cluj-Napoca,2022-07-28,21:00,22.8,Patchy rain possible,1015.0,55,5.0,1,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-07-28,22:00,21.6,Patchy rain possible,1015.0,59,1.0,1,home,Pijamas
Cluj-Napoca,2022-07-28,23:00,20.7,Patchy rain possible,1016.0,64,1.0,1,home,Pijamas
Cluj-Napoca,2022-07-29,00:00,19.6,Clear,1017.0,68,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-29,01:00,19.4,Clear,1017.0,70,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-29,02:00,19.2,Clear,1017.0,72,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-29,03:00,19.1,Clear,1017.0,74,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-29,04:00,18.2,Clear,1017.0,74,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-29,05:00,18.3,Clear,1017.0,75,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-29,06:00,18.5,Clear,1017.0,75,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-29,07:00,21.5,Sunny,1017.0,65,6.0,0,home,Pijamas
Cluj-Napoca,2022-07-29,08:00,24.6,Sunny,1016.0,54,6.0,0,home,Pijamas
Cluj-Napoca,2022-07-29,09:00,25.4,Sunny,1016.0,44,7.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-29,10:00,27.1,Moderate rain at times,1016.0,37,6.0,1,office,"Skirt, blouse, elegant shoes"
Cluj-Napoca,2022-07-29,11:00,28.6,Patchy rain possible,1015.0,30,6.0,1,office,"Skirt, blouse, elegant shoes"
Cluj-Napoca,2022-07-29,12:00,30.1,Sunny,1015.0,23,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-29,13:00,30.6,Sunny,1014.0,21,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-29,14:00,31.2,Sunny,1014.0,20,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-29,15:00,31.9,Sunny,1013.0,18,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-29,16:00,31.0,Sunny,1013.0,20,8.0,0,office,"Dress, sandals"
Cluj-Napoca,2022-07-29,17:00,29.4,Moderate rain at times,1012.0,22,6.0,1,office,"Skirt, blouse, elegant shoes"
Cluj-Napoca,2022-07-29,18:00,28.1,Patchy rain possible,1012.0,24,6.0,1,office,"Skirt, blouse, elegant shoes"
Cluj-Napoca,2022-07-29,19:00,26.3,Patchy rain possible,1012.0,29,6.0,1,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-07-29,20:00,25.6,Sunny,1013.0,34,7.0,0,gym,"Athletic shorts, sport bra, sneakers"
Cluj-Napoca,2022-07-29,21:00,23.2,Moderate or heavy rain shower,1014.0,39,5.0,1,gym,"Leggings, t-shirt, sneakers"
Cluj-Napoca,2022-07-29,22:00,21.3,Moderate or heavy rain shower,1014.0,50,1.0,1,home,Pijamas
Cluj-Napoca,2022-07-29,23:00,19.5,Heavy rain at times,1014.0,62,1.0,1,home,Pijamas
Cluj-Napoca,2022-07-30,00:00,18.8,Patchy rain possible,1015.0,73,1.0,1,home,Pijamas
Cluj-Napoca,2022-07-30,01:00,17.9,Clear,1014.0,73,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-30,02:00,18.3,Clear,1014.0,72,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-30,03:00,18.6,Clear,1014.0,71,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-30,04:00,18.9,Clear,1014.0,70,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-30,05:00,19.1,Clear,1014.0,69,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-30,06:00,19.4,Clear,1014.0,68,1.0,0,home,Pijamas
Cluj-Napoca,2022-07-30,07:00,21.1,Sunny,1014.0,59,6.0,0,home,Pijamas
Cluj-Napoca,2022-07-30,08:00,23.6,Sunny,1013.0,49,6.0,0,home,Pijamas
